month,temp,prec
Jan,23.9,104
Feb,23.5,84
Mar,20.8,68
Apr,18.4,17
May,15.9,4
Jun,12.5,3
Jul,13.9,2
Aug,14.9,2
Sep,18,5
Oct,19.8,21
Nov,22.8,46
Dec,23.4,77
