month,temp,prec
Jan,1.9,87
Feb,3.6,98
Mar,7.9,121
Apr,12.4,92
May,16.8,108
Jun,20.5,102
Jul,22.6,110
Aug,21.9,117
Sep,18.6,97
Oct,12.8,89
Nov,8,90
Dec,3.8,88
