month,temp,prec
Jan,9.1,136
Feb,11,145
Mar,14.5,164
Apr,18.5,114
May,22.4,128
Jun,25.6,152
Jul,26.6,178
Aug,26.4,147
Sep,24.4,129
Oct,19,80
Nov,14,108
Dec,10.6,134
