month,temp,prec
Jan,-7,48
Feb,-6.9,39
Mar,-2.3,40
Apr,2.8,43
May,9,53
Jun,13.4,74
Jul,15.1,83
Aug,13.9,90
Sep,9.2,82
Oct,4.4,77
Nov,-1.4,72
Dec,-5.4,55
