month,temp,prec
Jan,4.6,280
Feb,5.2,247
Mar,7.6,203
Apr,11.3,82
May,14.9,32
Jun,18.9,2
Jul,20.9,1
Aug,21.8,1
Sep,19.3,4
Oct,16,37
Nov,12.1,119
Dec,7.2,224
