month,temp,prec
Jan,-5.6,59
Feb,-4.2,52
Mar,-2.1,42
Apr,2.1,36
May,6,35
Jun,9.6,32
Jul,12,45
Aug,11.9,74
Sep,8.7,101
Oct,3,95
Nov,-1.9,76
Dec,-4.6,76
