month,temp,prec
Jan,-14.2,27
Feb,-13.2,22
Mar,-7.7,22
Apr,-1.6,25
May,5,33
Jun,11.5,50
Jul,14.1,71
Aug,12.1,69
Sep,6.6,48
Oct,0.3,36
Nov,-7.4,37
Dec,-12.2,32
