month,temp,prec
Jan,0.7,212
Feb,0.7,173
Mar,2.9,138
Apr,7.2,72
May,11.5,32
Jun,15,4
Jul,17.5,0
Aug,18.4,0
Sep,15.9,3
Oct,12.4,41
Nov,7.8,103
Dec,3.7,167
