month,temp,prec
Jan,-1.6,87
Feb,-0.3,74
Mar,4.5,99
Apr,10.1,100
May,15.5,109
Jun,20.5,91
Jul,23.2,124
Aug,22.4,114
Sep,18.5,104
Oct,12.4,85
Nov,6.9,101
Dec,1,95
