month,temp,prec
Jan,-4.4,25
Feb,-2.6,25
Mar,-0.1,32
Apr,4,32
May,8.7,37
Jun,13.8,29
Jul,18.6,22
Aug,17.6,26
Sep,12.5,27
Oct,6.9,27
Nov,0.5,25
Dec,-3.8,25
