month,temp,prec
Jan,-11.1,62
Feb,-8.9,45
Mar,-4.9,41
Apr,0.6,38
May,6.3,48
Jun,10.7,45
Jul,14.5,31
Aug,13.5,34
Sep,8.8,38
Oct,3.1,33
Nov,-4.2,52
Dec,-10.4,58
