month,temp,prec
Jan,5.7,57
Feb,6.1,54
Mar,9.4,53
Apr,12.2,47
May,16.8,39
Jun,21.4,26
Jul,25.3,10
Aug,24.8,17
Sep,21.2,41
Oct,16.3,41
Nov,11.1,45
Dec,7.3,56
