month,temp,prec
Jan,11.2032810101948,57.6793638015885
Feb,13.2525451468917,52.7214150808842
Mar,17.3565869729617,42.3494226482114
Apr,21.4167375640225,62.5763322845001
May,24.6358486861763,113.096830260573
Jun,27.41582931844,110.707918308689
Jul,28.8024595007082,73.2969969255895
Aug,28.9198304508456,71.4679368090134
Sep,26.5182641526391,130.641598584605
Oct,22.0325078281796,83.1765480345881
Nov,17.1684130906838,66.1667387112617
Dec,12.8875561740004,50.877718110299
