month,temp,prec
Jan,-2.9,95
Feb,-1.9,92
Mar,2.7,99
Apr,8.4,95
May,14.2,89
Jun,19.3,83
Jul,22.5,79
Aug,21.4,89
Sep,17,88
Oct,11.4,89
Nov,5.9,112
Dec,-0.1,105
