month,temp,prec
Jan,11.9,73
Feb,13.3,71
Mar,16.8,73
Apr,19.9,50
May,23.3,65
Jun,26.2,106
Jul,27.1,143
Aug,27,141
Sep,25.7,90
Oct,21.1,37
Nov,16.7,40
Dec,13.2,78
