month,temp,prec
Jan,-3.5,3
Feb,-1.6,7
Mar,1.7,18
Apr,5.5,30
May,9.1,47
Jun,12.2,86
Jul,13,126
Aug,12.4,113
Sep,10.8,70
Oct,6,25
Nov,1.1,5
Dec,-2.2,1
