month,temp,prec
Jan,-4.17,87.96
Feb,-2.65,74.36
Mar,2.75,95.92
Apr,8.73,96.95
May,14.87,127.51
Jun,19.43,112.57
Jul,22.22,108.06
Aug,21.16,98.93
Sep,16.8,97.54
Oct,10.51,89.5
Nov,4.97,101.04
Dec,-1.05,93.14
