month,temp,prec
Jan,0.4,175
Feb,0.7,158
Mar,1.4,145
Apr,4,79
May,8,32
Jun,12.7,16
Jul,16.5,7
Aug,16.1,10
Sep,12.9,25
Oct,8.6,49
Nov,3.5,139
Dec,0.7,144
