month,temp,prec
Jan,-6.2,10
Feb,-3.4,14
Mar,1.5,34
Apr,8.5,55
May,14.7,87
Jun,20.4,86
Jul,24,83
Aug,22.6,61
Sep,16.8,52
Oct,10.4,31
Nov,2,19
Dec,-4.4,12
