month,temp,prec
Jan,-7.7,13
Feb,-5.3,13
Mar,-0.8,18
Apr,4.8,27
May,10.1,31
Jun,15.4,24
Jul,19.3,25
Aug,18.1,23
Sep,12.7,25
Oct,6.7,26
Nov,-1,17
Dec,-6.5,16
