month,temp,prec
Jan,-10.9,106
Feb,-10.1,107
Mar,-4.9,117
Apr,1.5,122
May,8.4,125
Jun,13.2,129
Jul,15.7,125
Aug,14.5,135
Sep,10.2,118
Oct,4.7,125
Nov,-1.4,151
Dec,-8.1,136
