month,temp,prec
Jan,-6.5,94
Feb,-5.4,91
Mar,-0.3,101
Apr,5.9,109
May,12.2,115
Jun,16.8,111
Jul,19.6,107
Aug,18.5,114
Sep,14.3,105
Oct,8.7,100
Nov,3,114
Dec,-3.8,107
