month,temp,prec
Jan,5.2,130
Feb,6.9,124
Mar,10.7,152
Apr,15.5,109
May,19.9,110
Jun,23.8,108
Jul,25.6,121
Aug,25,113
Sep,21.9,99
Oct,15.9,99
Nov,10.8,102
Dec,6.4,120
