month,temp,prec
Jan,4.7,281
Feb,5.3,247
Mar,7.6,204
Apr,11.3,82
May,15,33
Jun,18.9,2
Jul,20.8,1
Aug,21.8,1
Sep,19.4,4
Oct,16.1,37
Nov,12.2,119
Dec,7.3,225
