month,temp,prec
Jan,2.32,168.71
Feb,4.43,144.68
Mar,8.85,180.87
Apr,12.84,132.63
May,17.04,144.36
Jun,21.21,116.47
Jul,23.06,139.09
Aug,22.6,122.63
Sep,19.31,118.55
Oct,13.45,111.73
Nov,8.99,137
Dec,4.41,139.98
