month,temp,prec
Jan,1.3,4
Feb,3.3,8
Mar,6.6,27
Apr,10,50
May,13,106
Jun,15.8,202
Jul,16.4,233
Aug,15.9,192
Sep,14.7,133
Oct,10.4,47
Nov,5.8,9
Dec,2.6,2
