month,temp,prec
Jan,-6.4,63
Feb,-5.5,63
Mar,-2.8,63
Apr,1.3,77
May,6.1,97
Jun,9.3,113
Jul,10.8,115
Aug,10.8,111
Sep,7.8,72
Oct,4.1,61
Nov,-1.3,74
Dec,-4.6,72
