month,temp,prec
Jan,1.5,166
Feb,2.2,184
Mar,4.9,249
Apr,8.7,298
May,11.8,414
Jun,14.8,618
Jul,17.9,459
Aug,18.1,406
Sep,16.3,344
Oct,12.3,216
Nov,8.4,189
Dec,4.1,140
