month,temp,prec
Jan,-3.9,35
Feb,-2.2,31
Mar,1.1,38
Apr,5.5,21
May,10,16
Jun,15.4,15
Jul,18.3,59
Aug,17.1,63
Sep,13.7,38
Oct,8.2,36
Nov,1.7,32
Dec,-2.8,34
