month,temp,prec
Jan,25.3,392
Feb,25.5,273
Mar,25.5,274
Apr,25.9,146
May,25.7,92
Jun,25.3,60
Jul,24.9,19
Aug,25.2,9
Sep,25.8,1
Oct,26.4,3
Nov,26.3,66
Dec,25.7,224
