month,temp,prec
Jan,-2.45,124.24
Feb,-2.58,93.63
Mar,-1.81,96.25
Apr,-0.44,109.81
May,3.6,138.24
Jun,8.02,113.77
Jul,11.58,72.77
Aug,11.39,103.78
Sep,8.71,95.39
Oct,4.24,120.71
Nov,0.16,111.73
Dec,-1.97,118.44
