month,temp,prec
Jan,4.3,53
Feb,5,45
Mar,6.5,46
Apr,10.1,19
May,14.4,10
Jun,19.6,18
Jul,20.4,138
Aug,19,126
Sep,17.3,68
Oct,13.4,48
Nov,8.1,37
Dec,4.8,69
