month,temp,prec
Jan,-8.4,149
Feb,-6.2,101
Mar,-4.1,84
Apr,-0.6,61
May,3.5,55
Jun,7.5,51
Jul,11,37
Aug,11.3,42
Sep,7.4,53
Oct,2.4,76
Nov,-4.4,136
Dec,-7.9,157
