month,temp,prec
Jan,-1.1,31
Feb,1.2,26
Mar,3.8,31
Apr,8,19
May,13.1,14
Jun,18.5,11
Jul,21.7,30
Aug,20.3,38
Sep,16.5,24
Oct,10.6,23
Nov,4,23
Dec,-0.4,27
