month,temp,prec
Jan,2.2,67
Feb,3.1,58
Mar,5.6,63
Apr,8.9,57
May,13,70
Jun,16.2,78
Jul,17.5,77
Aug,17.5,75
Sep,14.7,67
Oct,10.8,66
Nov,5.9,75
Dec,3,72
