month,temp,prec
Jan,4.8,222
Feb,5.1,149
Mar,7.4,116
Apr,11.3,46
May,15.7,33
Jun,20.2,15
Jul,22.8,6
Aug,23.3,6
Sep,19.5,13
Oct,15.4,48
Nov,11.1,76
Dec,6.9,220
