month,temp,prec
Jan,-21.8,6
Feb,-20.3,7
Mar,-14.5,13
Apr,-7,15
May,-2,17
Jun,2.9,4
Jul,6.9,10
Aug,7,10
Sep,2.2,8
Oct,-4.3,4
Nov,-10.9,2
Dec,-17.3,5
