month,temp,prec
Jan,1.4,63
Feb,3.7,78
Mar,8.3,122
Apr,13.8,111
May,18.1,141
Jun,22.4,102
Jul,25.1,84
Aug,24.2,91
Sep,20.3,109
Oct,14.7,96
Nov,8.6,114
Dec,3.4,99
