month,temp,prec
Jan,-15.3,21
Feb,-11.4,14
Mar,-4.6,30
Apr,4.3,52
May,11.7,75
Jun,16.9,102
Jul,19.7,104
Aug,18.3,89
Sep,12.6,74
Oct,6.4,58
Nov,-2.9,30
Dec,-11.5,22
