month,temp,prec
Jan,-6.90978198107577,34.2876873923274
Feb,-3.94259480055145,24.8825737346406
Mar,-0.914645587830263,39.931894615896
Apr,4.27282560059881,43.7658392029948
May,9.49373038519757,72.3886794618975
Jun,14.3401891838011,73.3005953041434
Jul,18.1860327514893,40.8274331371408
Aug,17.2052267152711,43.6225177256132
Sep,11.5580170292514,47.2512551523274
Oct,6.36062218187355,35.1061091124864
Nov,-1.05769778321791,35.8175691296477
Dec,-6.05146707551724,31.5496888151576
