month,temp,prec
Jan,-5.5,11
Feb,-2.4,11
Mar,1.2,25
Apr,6.8,48
May,12.4,78
Jun,18.2,73
Jul,22.2,62
Aug,21,39
Sep,15.3,35
Oct,9,22
Nov,1.3,13
Dec,-4,11
