month,temp,prec
Jan,-5.6,50.44
Feb,-5.34,43.84
Mar,-3,60.6
Apr,0.09,65.91
May,4.82,106.2
Jun,8.21,121.25
Jul,10.51,138.47
Aug,10.38,121.56
Sep,7.87,96.65
Oct,4.01,85.66
Nov,-1.73,63.98
Dec,-4.41,43.41
