month,temp,prec
Jan,4.4,36
Feb,5.3,34
Mar,6.9,35
Apr,7.7,60
May,7.3,116
Jun,6.8,290
Jul,6.3,347
Aug,6.3,317
Sep,6.1,329
Oct,5.6,146
Nov,5.1,68
Dec,4.6,52
