month,temp,prec
Jan,4,168
Feb,6.2,153
Mar,10.4,225
Apr,15.2,144
May,19.3,133
Jun,21.3,118
Jul,20,441
Aug,19.3,427
Sep,18,202
Oct,14.7,93
Nov,10.6,32
Dec,6.8,79
