month,temp,prec
Jan,-2.6,95
Feb,-2.3,88
Mar,-0.1,97
Apr,2.2,86
May,6.2,104
Jun,10.1,95
Jul,13,64
Aug,12.3,83
Sep,9.9,95
Oct,5.5,110
Nov,1.3,105
Dec,-1.5,108
