month,temp,prec
Jan,-0.5,3
Feb,1.4,8
Mar,4.7,23
Apr,8.1,43
May,11.3,85
Jun,14.2,164
Jul,14.8,198
Aug,14.3,166
Sep,12.9,113
Oct,8.6,42
Nov,4,8
Dec,0.9,2
