month,temp,prec
Jan,-11.1,101
Feb,-10,99
Mar,-4.8,110
Apr,1.7,116
May,8.6,120
Jun,13.5,127
Jul,16.1,122
Aug,14.8,134
Sep,10.6,115
Oct,4.9,120
Nov,-1.2,143
Dec,-8.2,129
