month,temp,prec
Jan,-9,115
Feb,-6.7,78
Mar,-4.2,65
Apr,-0.4,49
May,3.9,47
Jun,7.9,45
Jul,11.7,30
Aug,11.8,36
Sep,7.7,41
Oct,2.3,56
Nov,-4.7,105
Dec,-8.7,123
