month,temp,prec
Jan,-5.1,108
Feb,-2.3,80
Mar,0.9,69
Apr,5.4,54
May,10,61
Jun,13.8,58
Jul,17.1,30
Aug,16.7,36
Sep,11.9,40
Oct,5.9,61
Nov,-0.4,110
Dec,-3.8,115
