month,temp,prec
Jan,-0.8,28
Feb,2.2,31
Mar,7.7,74
Apr,14,82
May,18.8,133
Jun,23.6,127
Jul,26.5,90
Aug,25.7,95
Sep,21.1,110
Oct,15,89
Nov,7.8,68
Dec,1.5,40
