month,temp,prec
Jan,-6.8,66
Feb,-5.7,61
Mar,-0.4,79
Apr,6.2,86
May,12.6,100
Jun,17.4,99
Jul,20.1,92
Aug,18.9,92
Sep,14.7,89
Oct,8.8,80
Nov,2.9,92
Dec,-3.8,77
