month,temp,prec
Jan,4.4,136
Feb,6.5,131
Mar,11,167
Apr,15.5,135
May,19.7,118
Jun,23.7,103
Jul,25.6,123
Aug,25.2,92
Sep,21.9,100
Oct,15.8,79
Nov,10.6,104
Dec,6.2,129
