month,temp,prec
Jan,-10.7,29
Feb,-8.3,33
Mar,-1.3,50
Apr,6.7,54
May,11.2,61
Jun,15.3,36
Jul,18.2,25
Aug,17.3,12
Sep,12.4,11
Oct,5.8,33
Nov,-1.3,30
Dec,-7.3,32
