month,temp,prec
Jan,6.9,99
Feb,8.6,92
Mar,12.8,111
Apr,17.1,76
May,21.4,95
Jun,24.8,124
Jul,26.8,143
Aug,26.1,143
Sep,23.3,102
Oct,17.6,77
Nov,12.7,62
Dec,8.3,85
