month,temp,prec
Jan,-8.5,65
Feb,-6.9,63
Mar,-0.9,68
Apr,5.8,75
May,12.1,90
Jun,17.2,88
Jul,19.9,91
Aug,18.5,95
Sep,14.1,78
Oct,8.1,85
Nov,2.2,94
Dec,-5.4,82
