month,temp,prec
Jan,12.4,29
Feb,12.1,39
Mar,10,68
Apr,6.7,87
May,4,102
Jun,1.7,125
Jul,1.1,201
Aug,1.6,164
Sep,3.3,98
Oct,6,60
Nov,8.6,50
Dec,11.1,49
