month,temp,prec
Jan,1.78,94.1
Feb,3.67,97.65
Mar,8.29,122.8
Apr,12.2,89.21
May,16.59,122.35
Jun,20.42,101.44
Jul,22.71,105.29
Aug,21.92,114.41
Sep,18.67,100.94
Oct,12.77,89.82
Nov,8.29,99.54
Dec,4.12,87.06
