month,temp,prec
Jan,8.4,24
Feb,9.9,19
Mar,14.2,46
Apr,18.2,80
May,19.9,186
Jun,20.9,388
Jul,20.5,618
Aug,20.5,571
Sep,19.4,292
Oct,17.2,89
Nov,12.5,7
Dec,9.4,12
