month,temp,prec
Jan,-10.8,29
Feb,-8.7,24
Mar,-2.5,49
Apr,5.5,66
May,12.2,88
Jun,17.2,94
Jul,19.9,85
Aug,18.6,94
Sep,13.5,97
Oct,7.8,62
Nov,0.1,55
Dec,-7.6,40
