month,temp,prec
Jan,-5.2,13
Feb,-3.1,18
Mar,0.4,34
Apr,6.4,65
May,12,91
Jun,17.3,95
Jul,21.4,61
Aug,20.3,47
Sep,14.5,37
Oct,8.7,33
Nov,1.1,19
Dec,-3.7,16
