month,temp,prec
Jan,-5.3,70
Feb,-4.3,65
Mar,1.2,90
Apr,7.2,92
May,13.2,105
Jun,17.8,121
Jul,20.1,114
Aug,19.2,103
Sep,15.5,101
Oct,9.4,83
Nov,3.9,96
Dec,-2.3,88
