month,temp,prec
Jan,-15.8,17
Feb,-11.7,13
Mar,-4.6,22
Apr,5.1,36
May,12.9,57
Jun,18,85
Jul,20.6,76
Aug,19.6,66
Sep,13.7,57
Oct,7,36
Nov,-3.3,20
Dec,-11.8,15
