month,temp,prec
Jan,26.2,286
Feb,26.1,265
Mar,26.3,298
Apr,26.7,183
May,26.8,121
Jun,26.4,69
Jul,25.9,41
Aug,26.3,27
Sep,27.3,36
Oct,27.7,83
Nov,27.6,197
Dec,26.7,290
