month,temp,prec
Jan,-3.7,35
Feb,-1.4,28
Mar,1.6,33
Apr,6.2,23
May,11.5,21
Jun,17.2,13
Jul,20.7,40
Aug,19.4,45
Sep,14.8,37
Oct,9.1,39
Nov,2.2,33
Dec,-2.6,35
